14,72644	2
14,75136	75,05199
14,77628	148,10398
14,76749	221,15596
14,75537	294,20795
14,74326	367,25994
14,73115	440,31193
14,73159	513,36391
14,73665	586,4159
14,74172	659,46789
14,74682	732,51988
14,75156	805,57187
14,74719	878,62385
14,74281	951,67584
14,73843	1024,72783
14,74732	1097,77982
14,74712	1170,8318
14,74692	1243,88379
14,74671	1316,93578
14,7513	1389,98777
14,75227	1463,03976
14,75324	1536,09174
14,75421	1609,14373
14,75761	1682,19572
14,75346	1755,24771
14,74932	1828,29969
14,74517	1901,35168
14,78032	1974,40367
14,7843	2047,45566
14,776	2120,50765
14,7677	2193,55963
14,75879	2266,61162
14,76529	2339,66361
14,77605	2412,7156
14,78682	2485,76758
14,79573	2558,81957
14,7807	2631,87156
14,77483	2704,92355
14,76896	2777,97554
14,7631	2851,02752
14,78072	2924,07951
14,80263	2997,1315
14,82454	3070,18349
14,84645	3143,23547
14,79483	3216,28746
14,79038	3289,33945
14,78593	3362,39144
14,78148	3435,44343
14,75867	3508,49541
14,76469	3581,5474
14,77072	3654,59939
14,77674	3727,65138
14,79528	3800,70336
14,79458	3873,75535
14,79389	3946,80734
14,79319	4019,85933
14,7966	4092,91131
14,82728	4165,9633
14,85797	4239,01529
14,88866	4312,06728
14,87956	4385,11927
14,89409	4458,17125
14,90861	4531,22324
14,92314	4604,27523
14,91741	4677,32722
14,90047	4750,3792
14,88508	4823,43119
14,86969	4896,48318
14,84998	4969,53517
14,83876	5042,58716
14,83401	5115,63914
14,82925	5188,69113
14,82097	5261,74312
14,813	5334,79511
14,80881	5407,84709
14,80463	5480,89908
14,80044	5553,95107
14,80169	5627,00306
14,80372	5700,05505
14,80576	5773,10703
14,80779	5846,15902
14,80485	5919,21101
14,80652	5992,263
14,80818	6065,31498
14,80985	6138,36697
14,80819	6211,41896
14,80908	6284,47095
14,80996	6357,52294
14,81085	6430,57492
14,81031	6503,62691
14,81215	6576,6789
14,81398	6649,73089
14,81582	6722,78287
14,81871	6795,83486
14,82041	6868,88685
14,8221	6941,93884
14,8238	7014,99083
14,82733	7088,04281
14,82785	7161,0948
14,82837	7234,14679
14,8289	7307,19878
14,82605	7380,25076
14,82616	7453,30275
14,82652	7526,35474
14,82689	7599,40673
14,82699	7672,45872
14,82928	7745,5107
14,83205	7818,56269
14,83482	7891,61468
14,83681	7964,66667
14,83628	8037,71865
14,83736	8110,77064
14,83844	8183,82263
14,83952	8256,87462
14,83799	8329,92661
14,8378	8402,97859
14,83761	8476,03058
14,83741	8549,08257
14,83383	8622,13456
14,83572	8695,18654
14,83762	8768,23853
14,83951	8841,29052
14,84064	8914,34251
14,84118	8987,3945
14,84172	9060,44648
14,84226	9133,49847
14,84158	9206,55046
14,84245	9279,60245
14,84332	9352,65443
14,84419	9425,70642
14,84116	9498,75841
14,84264	9571,8104
14,84413	9644,86239
14,84561	9717,91437
14,84406	9790,96636
14,84537	9864,01835
14,84668	9937,07034
14,84799	10010,12232
14,85155	10083,17431
14,85193	10156,2263
14,85224	10229,27829
14,85256	10302,33028
14,85385	10375,38226
14,85285	10448,43425
14,85126	10521,48624
14,84967	10594,53823
14,84947	10667,59021
14,85284	10740,6422
14,85377	10813,69419
14,85471	10886,74618
14,85564	10959,79817
14,85409	11032,85015
14,85465	11105,90214
14,85521	11178,95413
14,85578	11252,00612
14,85604	11325,0581
14,85693	11398,11009
14,85781	11471,16208
14,8587	11544,21407
14,85701	11617,26606
14,85722	11690,31804
14,85743	11763,37003
14,85763	11836,42202
14,85877	11909,47401
14,85947	11982,52599
14,86016	12055,57798
14,86086	12128,62997
14,86161	12201,68196
14,8628	12274,73394
14,86399	12347,78593
14,86518	12420,83792
14,86519	12493,88991
14,86573	12566,9419
14,86628	12639,99388
14,86682	12713,04587
14,86729	12786,09786
14,86704	12859,14985
14,86679	12932,20183
14,86654	13005,25382
14,86709	13078,30581
14,86811	13151,3578
14,86904	13224,40979
14,86998	13297,46177
14,87029	13370,51376
14,86992	13443,56575
14,87025	13516,61774
14,87058	13589,66972
14,87084	13662,72171
14,86977	13735,7737
14,86883	13808,82569
14,86788	13881,87768
14,86694	13954,92966
14,86806	14027,98165
14,86831	14101,03364
14,86856	14174,08563
14,86882	14247,13761
14,86489	14320,1896
14,86642	14393,24159
14,86795	14466,29358
14,86949	14539,34557
14,8718	14612,39755
14,87248	14685,44954
14,87317	14758,50153
14,87385	14831,55352
14,87392	14904,6055
14,87375	14977,65749
14,87358	15050,70948
14,87341	15123,76147
14,87174	15196,81346
14,87288	15269,86544
14,87402	15342,91743
14,87516	15415,96942
14,87164	15489,02141
14,87299	15562,07339
14,87435	15635,12538
14,8757	15708,17737
14,8777	15781,22936
14,87818	15854,28135
14,87842	15927,33333
14,87867	16000,38532
14,8788	16073,43731
14,87866	16146,4893
14,87858	16219,54128
14,87851	16292,59327
14,87762	16365,64526
14,87623	16438,69725
14,87629	16511,74924
14,87635	16584,80122
14,87641	16657,85321
14,87593	16730,9052
14,87603	16803,95719
14,87612	16877,00917
14,87621	16950,06116
14,87641	17023,11315
14,87798	17096,16514
14,87954	17169,21713
14,88111	17242,26911
14,88022	17315,3211
14,88038	17388,37309
14,88055	17461,42508
14,88071	17534,47706
14,88327	17607,52905
14,88238	17680,58104
14,88148	17753,63303
14,88059	17826,68502
14,87832	17899,737
14,87821	17972,78899
14,87809	18045,84098
14,87798	18118,89297
14,87995	18191,94495
14,87975	18264,99694
14,87955	18338,04893
14,87935	18411,10092
14,87981	18484,15291
14,87893	18557,20489
14,878	18630,25688
14,87706	18703,30887
14,8767	18776,36086
14,87943	18849,41284
14,88228	18922,46483
14,88513	18995,51682
14,88729	19068,56881
14,8867	19141,6208
14,88743	19214,67278
14,88817	19287,72477
14,88851	19360,77676
14,88662	19433,82875
14,88674	19506,88073
14,88685	19579,93272
14,88696	19652,98471
14,88588	19726,0367
14,88567	19799,08869
14,88546	19872,14067
14,88525	19945,19266
14,88567	20018,24465
14,88532	20091,29664
14,88497	20164,34862
14,88462	20237,40061
14,88498	20310,4526
14,88644	20383,50459
14,88791	20456,55657
14,88937	20529,60856
14,88905	20602,66055
14,89006	20675,71254
14,89106	20748,76453
14,89206	20821,81651
14,89119	20894,8685
14,89124	20967,92049
14,89129	21040,97248
14,89135	21114,02446
14,89163	21187,07645
14,89182	21260,12844
14,89201	21333,18043
14,89219	21406,23242
14,89105	21479,2844
14,89047	21552,33639
14,89021	21625,38838
14,88995	21698,44037
14,8895	21771,49235
14,88929	21844,54434
14,88926	21917,59633
14,88924	21990,64832
14,88921	22063,70031
14,88943	22136,75229
14,89039	22209,80428
14,89135	22282,85627
14,8923	22355,90826
14,89278	22428,96024
14,89372	22502,01223
14,89466	22575,06422
14,89561	22648,11621
14,89751	22721,1682
14,89653	22794,22018
14,89554	22867,27217
14,89456	22940,32416
14,89597	23013,37615
14,89607	23086,42813
14,89617	23159,48012
14,89627	23232,53211
14,89349	23305,5841
14,89242	23378,63609
14,89135	23451,68807
14,89028	23524,74006
14,89673	23597,79205
14,89543	23670,84404
14,89412	23743,89602
14,89282	23816,94801
14,8945	23890
