
SAXS BOX                                                                        
     610         0         0         0         0         0         0         0 
  0.000000E+00   3.068000E+02   0.000000E+00   1.000000E+00   1.542000E-01
  2.500000E+01   1.062232E+00   0.000000E+00   0.000000E+00   0.000000E+00 
1.3431242E-01 4.3310800E+07  0 
1.4240868E-01 4.1562500E+07  0 
1.5050495E-01 3.9511368E+07  0 
1.5860121E-01 3.8826308E+07  0 
1.6669747E-01 3.8120748E+07  0 
1.7479375E-01 3.8543144E+07  0 
1.8289001E-01 3.9342316E+07  0 
1.9098628E-01 4.0124304E+07  0 
1.9908255E-01 4.1799864E+07  0 
2.0717882E-01 4.4281728E+07  0 
2.1527508E-01 4.7128296E+07  0 
2.2337136E-01 5.0872608E+07  0 
2.3146760E-01 5.4959556E+07  0 
2.3956388E-01 5.9633340E+07  0 
2.4766015E-01 6.4585340E+07  0 
2.5575641E-01 6.9530896E+07  0 
2.6385269E-01 7.3571208E+07  0 
2.7194893E-01 7.6548616E+07  0 
2.8004521E-01 7.7585184E+07  0 
2.8814149E-01 7.5180528E+07  0 
2.9623777E-01 7.1160432E+07  0 
3.0433401E-01 6.4556260E+07  0 
3.1243026E-01 5.6342396E+07  0 
3.2052654E-01 4.7109912E+07  0 
3.2862282E-01 3.8351744E+07  0 
3.3671910E-01 3.0527926E+07  0 
3.4481534E-01 2.3896688E+07  0 
3.5291159E-01 1.8729446E+07  0 
3.6100787E-01 1.5018069E+07  0 
3.6910415E-01 1.2199864E+07  0 
3.7720042E-01 1.0236054E+07  0 
3.8529667E-01 8.8272760E+06  0 
3.9339295E-01 7.8783660E+06  0 
4.0148920E-01 7.2090340E+06  0 
4.0958548E-01 6.7440120E+06  0 
4.1768175E-01 6.4234935E+06  0 
4.2577800E-01 6.1288310E+06  0 
4.3387428E-01 6.0428075E+06  0 
4.4197056E-01 5.9857815E+06  0 
4.5006680E-01 5.9989405E+06  0 
4.5816308E-01 6.0054395E+06  0 
4.6625933E-01 5.9913030E+06  0 
4.7435561E-01 6.1067925E+06  0 
4.8245189E-01 6.2476895E+06  0 
4.9054813E-01 6.5637700E+06  0 
4.9864441E-01 6.6367415E+06  0 
5.0674069E-01 6.8097955E+06  0 
5.1483691E-01 6.8024960E+06  0 
5.2293324E-01 6.9792800E+06  0 
5.3102946E-01 7.0673200E+06  0 
5.3912574E-01 7.1550490E+06  0 
5.4722202E-01 7.3043900E+06  0 
5.5531824E-01 7.3781765E+06  0 
5.6341457E-01 7.2227545E+06  0 
5.7151079E-01 7.1425290E+06  0 
5.7960707E-01 6.9622470E+06  0 
5.8770335E-01 6.6934620E+06  0 
5.9579957E-01 6.3844835E+06  0 
6.0389590E-01 6.0145870E+06  0 
6.1199212E-01 5.5651260E+06  0 
6.2008840E-01 5.2370720E+06  0 
6.2818468E-01 4.8239410E+06  0 
6.3628095E-01 4.4358195E+06  0 
6.4437723E-01 3.9993738E+06  0 
6.5247345E-01 3.6397220E+06  0 
6.6056973E-01 3.3419728E+06  0 
