
SAXS BOX                                                                        
     619         0         0         0         0         0         0         0 
  0.000000E+00   3.068000E+02   0.000000E+00   1.000000E+00   1.542000E-01
  2.500000E+01   1.062232E+00   0.000000E+00   0.000000E+00   0.000000E+00 
 3.7679736E-02  8.9573280E+01 0 
 3.9962273E-02  6.7653412E+01 0 
 4.2244811E-02  5.8176868E+01 0 
 4.4527344E-02  5.1205425E+01 0 
 4.6809882E-02  4.4511353E+01 0 
 4.9092419E-02  3.7436401E+01 0 
 5.1374957E-02  3.1567667E+01 0 
 5.3657494E-02  2.7127020E+01 0 
 5.5940032E-02  2.3356972E+01 0 
 5.8222570E-02  2.0148014E+01 0 
 6.0505107E-02  1.7771227E+01 0 
 6.2787645E-02  1.5572302E+01 0 
 6.5070182E-02  1.3891296E+01 0 
 6.7352720E-02  1.2417565E+01 0 
 6.9635257E-02  1.1352106E+01 0 
 7.1917787E-02  1.0068053E+01 0 
 7.4200332E-02  8.8596315E+00 0 
 7.6482862E-02  8.0175190E+00 0 
 7.8765407E-02  7.2475281E+00 0 
 8.1047937E-02  6.6442933E+00 0 
 8.3330475E-02  6.0524492E+00 0 
 8.5613012E-02  5.5053053E+00 0 
 8.7895550E-02  5.0653367E+00 0 
 9.0178087E-02  4.6496367E+00 0 
 9.2460625E-02  4.2562389E+00 0 
 9.4743162E-02  3.8789728E+00 0 
 9.7025700E-02  3.5678890E+00 0 
 9.9308237E-02  3.2577400E+00 0 
 1.0159077E-01  3.0528417E+00 0 
 1.0387331E-01  2.7944710E+00 0 
 1.0615585E-01  2.6435447E+00 0 
 1.0843839E-01  2.4351304E+00 0 
 1.1072092E-01  2.2817700E+00 0 
 1.1300346E-01  2.0946159E+00 0 
 1.1528599E-01  2.0011530E+00 0 
 1.1756853E-01  1.8862302E+00 0 
 1.1985107E-01  1.7904651E+00 0 
 1.2213361E-01  1.6582897E+00 0 
 1.2441614E-01  1.5652360E+00 0 
 1.2669867E-01  1.4466269E+00 0 
 1.2898122E-01  1.3810765E+00 0 
 1.3126376E-01  1.2687303E+00 0 
 1.3354629E-01  1.2613202E+00 0 
 1.3582882E-01  1.2017403E+00 0 
 1.3811137E-01  1.0731322E+00 0 
 1.4039391E-01  1.0038195E+00 0 
 1.4267644E-01  9.8618513E-01 0 
 1.4495897E-01  9.7737497E-01 0 
 1.4724150E-01  9.1122997E-01 0 
 1.4952405E-01  8.6066592E-01 0 
 1.5180659E-01  8.2805157E-01 0 
 1.5408912E-01  8.1326902E-01 0 
 1.5637165E-01  7.3901957E-01 0 
 1.5865420E-01  7.0874214E-01 0 
 1.6093674E-01  6.8982565E-01 0 
 1.6321927E-01  6.6345894E-01 0 
 1.6550180E-01  6.1748195E-01 0 
 1.6778435E-01  5.9367073E-01 0 
 1.7006688E-01  5.7868904E-01 0 
 1.7234942E-01  5.6484312E-01 0 
 1.7463195E-01  5.2054572E-01 0 
 1.7691450E-01  5.0041187E-01 0 
 1.7919703E-01  4.8043454E-01 0 
 1.8147957E-01  4.8629162E-01 0 
 1.8376210E-01  4.7478253E-01 0 
 1.8604465E-01  4.5968908E-01 0 
 1.8832718E-01  4.3492657E-01 0 
 1.9060972E-01  4.2281097E-01 0 
 1.9289225E-01  3.9813784E-01 0 
 1.9517480E-01  3.8048860E-01 0 
 1.9745733E-01  3.6574805E-01 0 
 1.9973987E-01  3.5767445E-01 0 
 2.0202240E-01  3.5308790E-01 0 
 2.0430493E-01  3.4327501E-01 0 
 2.0658748E-01  3.2623675E-01 0 
 2.0887001E-01  3.2022703E-01 0 
 2.1115255E-01  3.2551876E-01 0 
 2.1343508E-01  3.1193048E-01 0 
 2.1571763E-01  3.1068632E-01 0 
 2.1800016E-01  2.8675753E-01 0 
 2.2028270E-01  2.9095089E-01 0 
 2.2256523E-01  2.7310300E-01 0 
 2.2484778E-01  2.7148005E-01 0 
 2.2713031E-01  2.7710199E-01 0 
 2.2941285E-01  2.7561510E-01 0 
 2.3169538E-01  2.6468334E-01 0 
 2.3397793E-01  2.6091167E-01 0 
 2.3626046E-01  2.3578507E-01 0 
 2.3854299E-01  2.3276092E-01 0 
 2.4082553E-01  2.2658283E-01 0 
 2.4310806E-01  2.3302849E-01 0 
 2.4539061E-01  2.3506431E-01 0 
 2.4767314E-01  2.2515325E-01 0 
 2.4995568E-01  2.1079874E-01 0 
 2.5223821E-01  2.1619149E-01 0 
 2.5452077E-01  2.1145290E-01 0 
 2.5680327E-01  2.2439550E-01 0 
 2.5908583E-01  2.1701941E-01 0 
 2.6136836E-01  1.8965982E-01 0 
 2.6365089E-01  1.9222368E-01 0 
 2.6593345E-01  1.8869163E-01 0 
 2.6821598E-01  1.8445733E-01 0 
 2.7049851E-01  1.8368080E-01 0 
 2.7278107E-01  1.8567689E-01 0 
 2.7506357E-01  1.7405112E-01 0 
 2.7734613E-01  1.8080899E-01 0 
 2.7962866E-01  1.8375435E-01 0 
 2.8191119E-01  1.7551853E-01 0 
 2.8419375E-01  1.7818688E-01 0 
 2.8647625E-01  1.5905803E-01 0 
 2.8875881E-01  1.6305198E-01 0 
 2.9104137E-01  1.6322842E-01 0 
 2.9332387E-01  1.5739127E-01 0 
 2.9560643E-01  1.7664528E-01 0 
 2.9788893E-01  1.7390303E-01 0 
 3.0017149E-01  1.5462011E-01 0 
 3.0245405E-01  1.5561442E-01 0 
 3.0473655E-01  1.5513270E-01 0 
 3.0701911E-01  1.5584092E-01 0 
 3.0930167E-01  1.5008679E-01 0 
 3.1158417E-01  1.5799379E-01 0 
 3.1386673E-01  1.5614638E-01 0 
 3.1614923E-01  1.4472872E-01 0 
 3.1843179E-01  1.4696550E-01 0 
 3.2071435E-01  1.4741115E-01 0 
 3.2299685E-01  1.5225883E-01 0 
 3.2527941E-01  1.4757618E-01 0 
 3.2756191E-01  1.3954413E-01 0 
 3.2984447E-01  1.3544117E-01 0 
 3.3212703E-01  1.2999099E-01 0 
 3.3440953E-01  1.3673103E-01 0 
 3.3669209E-01  1.3396198E-01 0 
 3.3897465E-01  1.3843776E-01 0 
 3.4125715E-01  1.3373305E-01 0 
 3.4353971E-01  1.3987423E-01 0 
 3.4582222E-01  1.4077957E-01 0 
 3.4810477E-01  1.3479990E-01 0 
 3.5038733E-01  1.4076108E-01 0 
