
SAXS BOX                                                                        
     610         0         0         0         0         0         0         0 
  0.000000E+00   3.068000E+02   0.000000E+00   1.000000E+00   1.542000E-01
  2.500000E+01   1.062232E+00   0.000000E+00   0.000000E+00   0.000000E+00 
1.3431242E-01 7.8775976E+07  0 
1.4240868E-01 7.3721464E+07  0 
1.5050495E-01 6.5305152E+07  0 
1.5860121E-01 5.6953892E+07  0 
1.6669747E-01 5.0755280E+07  0 
1.7479375E-01 4.5543928E+07  0 
1.8289001E-01 4.1574516E+07  0 
1.9098628E-01 3.8767600E+07  0 
1.9908255E-01 3.5594676E+07  0 
2.0717882E-01 3.3422898E+07  0 
2.1527508E-01 3.1133548E+07  0 
2.2337136E-01 2.9358418E+07  0 
2.3146760E-01 2.8124310E+07  0 
2.3956388E-01 2.6726150E+07  0 
2.4766015E-01 2.5291912E+07  0 
2.5575641E-01 2.4272496E+07  0 
2.6385269E-01 2.3335686E+07  0 
2.7194893E-01 2.2793584E+07  0 
2.8004521E-01 2.2180050E+07  0 
2.8814149E-01 2.1463018E+07  0 
2.9623777E-01 2.0959444E+07  0 
3.0433401E-01 2.0296662E+07  0 
3.1243026E-01 1.9454774E+07  0 
3.2052654E-01 1.8740956E+07  0 
3.2862282E-01 1.8530464E+07  0 
3.3671910E-01 1.7864486E+07  0 
3.4481534E-01 1.7637566E+07  0 
3.5291159E-01 1.7246666E+07  0 
3.6100787E-01 1.7001900E+07  0 
3.6910415E-01 1.6866660E+07  0 
3.7720042E-01 1.6702706E+07  0 
3.8529667E-01 1.6458998E+07  0 
3.9339295E-01 1.6377692E+07  0 
4.0148920E-01 1.6455846E+07  0 
4.0958548E-01 1.6586406E+07  0 
4.1768175E-01 1.6557405E+07  0 
4.2577800E-01 1.6720477E+07  0 
4.3387428E-01 1.6936084E+07  0 
4.4197056E-01 1.7180508E+07  0 
4.5006680E-01 1.7451830E+07  0 
4.5816308E-01 1.7956654E+07  0 
4.6625933E-01 1.8544350E+07  0 
4.7435561E-01 1.9473486E+07  0 
4.8245189E-01 2.0573142E+07  0 
4.9054813E-01 2.1850658E+07  0 
4.9864441E-01 2.3538098E+07  0 
