
SAXS BOX                                                                        
     610         0         0         0         0         0         0         0 
  0.000000E+00   3.068000E+02   0.000000E+00   1.000000E+00   1.542000E-01
  2.500000E+01   1.062232E+00   0.000000E+00   0.000000E+00   0.000000E+00 
1.3431242E-01 7.7103496E+07  0 
1.4240868E-01 7.5843808E+07  0 
1.5050495E-01 7.5588408E+07  0 
1.5860121E-01 7.6425064E+07  0 
1.6669747E-01 7.8173040E+07  0 
1.7479375E-01 8.0585992E+07  0 
1.8289001E-01 8.3974576E+07  0 
1.9098628E-01 8.6202080E+07  0 
1.9908255E-01 8.8516208E+07  0 
2.0717882E-01 9.0282880E+07  0 
2.1527508E-01 9.0495616E+07  0 
2.2337136E-01 8.7882688E+07  0 
2.3146760E-01 8.2960808E+07  0 
2.3956388E-01 7.5696528E+07  0 
2.4766015E-01 6.6836148E+07  0 
2.5575641E-01 5.7457368E+07  0 
2.6385269E-01 4.7931324E+07  0 
2.7194893E-01 3.9072132E+07  0 
2.8004521E-01 3.1866172E+07  0 
2.8814149E-01 2.5936284E+07  0 
2.9623777E-01 2.1514828E+07  0 
3.0433401E-01 1.8432774E+07  0 
3.1243026E-01 1.6003272E+07  0 
3.2052654E-01 1.4288516E+07  0 
3.2862282E-01 1.3160239E+07  0 
3.3671910E-01 1.2524904E+07  0 
3.4481534E-01 1.1898271E+07  0 
3.5291159E-01 1.1521725E+07  0 
3.6100787E-01 1.1398220E+07  0 
3.6910415E-01 1.1297085E+07  0 
3.7720042E-01 1.1221243E+07  0 
3.8529667E-01 1.1150539E+07  0 
3.9339295E-01 1.1338806E+07  0 
4.0148920E-01 1.1414759E+07  0 
4.0958548E-01 1.1460246E+07  0 
4.1768175E-01 1.1575609E+07  0 
4.2577800E-01 1.1563896E+07  0 
4.3387428E-01 1.1547933E+07  0 
4.4197056E-01 1.1355287E+07  0 
4.5006680E-01 1.1002049E+07  0 
4.5816308E-01 1.0774030E+07  0 
4.6625933E-01 1.0529232E+07  0 
4.7435561E-01 9.9425280E+06  0 
4.8245189E-01 9.3378600E+06  0 
4.9054813E-01 8.7368750E+06  0 
4.9864441E-01 8.1838520E+06  0 
5.0674069E-01 7.6841040E+06  0 
5.1483691E-01 7.0622685E+06  0 
5.2293324E-01 6.4942795E+06  0 
5.3102946E-01 5.9524800E+06  0 
5.3912574E-01 5.5751550E+06  0 
5.4722202E-01 5.1263435E+06  0 
5.5531824E-01 4.7201370E+06  0 
5.6341457E-01 4.4715990E+06  0 
5.7151079E-01 4.2816635E+06  0 
5.7960707E-01 4.0639975E+06  0 
5.8770335E-01 3.8435682E+06  0 
5.9579957E-01 3.6292885E+06  0 
6.0389590E-01 3.6085140E+06  0 
6.1199212E-01 3.4656888E+06  0 
6.2008840E-01 3.3200388E+06  0 
6.2818468E-01 3.3697252E+06  0 
6.3628095E-01 3.2633158E+06  0 
6.4437723E-01 3.1859322E+06  0 
6.5247345E-01 3.1763930E+06  0 
6.6056973E-01 3.0711282E+06  0 
6.6866601E-01 2.9838830E+06  0 
6.7676228E-01 2.9069428E+06  0 
6.8485856E-01 2.7883258E+06  0 
6.9295478E-01 2.6909108E+06  0 
7.0105106E-01 2.6570145E+06  0 
7.0914733E-01 2.5694732E+06  0 
7.1724361E-01 2.4841660E+06  0 
7.2533989E-01 2.3670022E+06  0 
7.3343617E-01 2.2644792E+06  0 
7.4153239E-01 2.2942850E+06  0 
7.4962866E-01 2.2238182E+06  0 
7.5772494E-01 2.0693128E+06  0 
7.6582122E-01 1.9591818E+06  0 
7.7391750E-01 1.8364838E+06  0 
7.8201371E-01 1.8490445E+06  0 
7.9010999E-01 1.8115991E+06  0 
7.9820627E-01 1.6680039E+06  0 
8.0630255E-01 1.6651399E+06  0 
8.1439883E-01 1.6254619E+06  0 
8.2249504E-01 1.5828952E+06  0 
8.3059132E-01 1.5620361E+06  0 
8.3868760E-01 1.4304055E+06  0 
8.4678388E-01 1.4097388E+06  0 
8.5488015E-01 1.4104179E+06  0 
8.6297643E-01 1.3874064E+06  0 
8.7107265E-01 1.3378258E+06  0 
8.7916893E-01 1.2965738E+06  0 
8.8726521E-01 1.2642969E+06  0 
8.9536148E-01 1.2494452E+06  0 
9.0345776E-01 1.2874590E+06  0 
9.1155398E-01 1.2362066E+06  0 
9.1965026E-01 1.2316979E+06  0 
9.2774653E-01 1.1889159E+06  0 
9.3584281E-01 1.1324941E+06  0 
9.4393909E-01 1.1095415E+06  0 
9.5203531E-01 1.1054632E+06  0 
9.6013159E-01 1.1081284E+06  0 
9.6822786E-01 1.0881439E+06  0 
9.7632414E-01 1.0910098E+06  0 
9.8442042E-01 1.0450941E+06  0 
9.9251670E-01 1.0373534E+06  0 
1.0006130E+00 1.0018699E+06  0 
1.0087092E+00 1.0346360E+06  0 
1.0168054E+00 1.0501138E+06  0 
1.0249017E+00 1.0123290E+06  0 
1.0329981E+00 9.7076756E+05  0 
1.0410943E+00 9.7050131E+05  0 
1.0491905E+00 9.5786062E+05  0 
1.0572867E+00 9.3042312E+05  0 
1.0653831E+00 9.1376388E+05  0 
1.0734794E+00 9.2841144E+05  0 
1.0815756E+00 9.2701494E+05  0 
1.0896719E+00 8.8581006E+05  0 
1.0977681E+00 8.8339544E+05  0 
1.1058644E+00 8.9961656E+05  0 
1.1139607E+00 8.7181381E+05  0 
1.1220570E+00 8.7968044E+05  0 
1.1301532E+00 8.8646950E+05  0 
1.1382495E+00 8.9900662E+05  0 
1.1463457E+00 8.7201906E+05  0 
1.1544420E+00 8.4547225E+05  0 
1.1625383E+00 8.5621388E+05  0 
1.1706345E+00 8.6089738E+05  0 
1.1787308E+00 8.7879544E+05  0 
1.1868271E+00 8.9151262E+05  0 
1.1949233E+00 8.6177381E+05  0 
1.2030196E+00 8.8139725E+05  0 
1.2111158E+00 8.8042319E+05  0 
1.2192122E+00 8.9795488E+05  0 
1.2273084E+00 8.9725919E+05  0 
1.2354046E+00 8.8775475E+05  0 
1.2435009E+00 8.9026869E+05  0 
1.2515972E+00 8.9112256E+05  0 
1.2596935E+00 8.6942356E+05  0 
1.2677897E+00 8.5941781E+05  0 
1.2758859E+00 8.7869081E+05  0 
1.2839823E+00 8.5658462E+05  0 
1.2920785E+00 8.9924656E+05  0 
1.3001748E+00 8.8163606E+05  0 
1.3082711E+00 9.0904200E+05  0 
1.3163674E+00 8.6122125E+05  0 
1.3244636E+00 8.7444894E+05  0 
1.3325598E+00 8.7571631E+05  0 
1.3406562E+00 8.8630050E+05  0 
1.3487524E+00 8.6077625E+05  0 
1.3568487E+00 8.4040962E+05  0 
1.3649449E+00 8.8853994E+05  0 
1.3730412E+00 8.7577606E+05  0 
1.3811375E+00 8.4650738E+05  0 
1.3892337E+00 8.8358612E+05  0 
1.3973300E+00 8.9346406E+05  0 
1.4054263E+00 8.9917406E+05  0 
1.4135225E+00 8.8471406E+05  0 
1.4216188E+00 8.8423638E+05  0 
1.4297150E+00 9.0414025E+05  0 
1.4378114E+00 9.1733419E+05  0 
1.4459076E+00 9.2258006E+05  0 
1.4540038E+00 9.2998750E+05  0 
1.4621001E+00 9.1830631E+05  0 
1.4701964E+00 8.7875075E+05  0 
1.4782927E+00 8.8720300E+05  0 
1.4863889E+00 9.0056519E+05  0 
1.4944851E+00 8.6926881E+05  0 
1.5025815E+00 9.1306744E+05  0 
1.5106777E+00 9.3578525E+05  0 
1.5187740E+00 9.2912500E+05  0 
1.5268703E+00 9.4160450E+05  0 
1.5349665E+00 9.5581338E+05  0 
1.5430628E+00 9.2048800E+05  0 
1.5511590E+00 8.8592900E+05  0 
1.5592554E+00 8.9201031E+05  0 
1.5673516E+00 9.4119438E+05  0 
1.5754479E+00 9.4405494E+05  0 
1.5835441E+00 9.4032012E+05  0 
1.5916404E+00 9.6020944E+05  0 
1.5997367E+00 9.3320350E+05  0 
1.6078329E+00 9.0149562E+05  0 
1.6159292E+00 9.2054181E+05  0 
1.6240255E+00 9.4719244E+05  0 
1.6321217E+00 9.5388031E+05  0 
1.6402180E+00 9.3158425E+05  0 
1.6483142E+00 9.3882306E+05  0 
1.6564106E+00 9.3156894E+05  0 
1.6645068E+00 9.4705781E+05  0 
1.6726030E+00 9.5934412E+05  0 
1.6806993E+00 9.6834400E+05  0 
1.6887956E+00 9.4010638E+05  0 
1.6968919E+00 9.7186062E+05  0 
1.7049881E+00 9.2070819E+05  0 
1.7130843E+00 9.2151969E+05  0 
1.7211807E+00 9.4922162E+05  0 
1.7292769E+00 9.8364731E+05  0 
1.7373732E+00 9.7481881E+05  0 
1.7454695E+00 9.5115006E+05  0 
1.7535657E+00 9.5643775E+05  0 
1.7616620E+00 9.5402175E+05  0 
1.7697582E+00 9.4615494E+05  0 
1.7778546E+00 9.5237469E+05  0 
1.7859508E+00 9.5799062E+05  0 
1.7940470E+00 9.4493750E+05  0 
1.8021433E+00 9.5713719E+05  0 
1.8102396E+00 9.6039044E+05  0 
1.8183359E+00 9.4581181E+05  0 
1.8264321E+00 9.3503612E+05  0 
1.8345284E+00 9.3140244E+05  0 
1.8426247E+00 9.4112012E+05  0 
1.8507209E+00 9.5106312E+05  0 
1.8588172E+00 9.5694188E+05  0 
1.8669134E+00 9.9134112E+05  0 
1.8750098E+00 9.9003412E+05  0 
1.8831060E+00 9.6141294E+05  0 
1.8912022E+00 9.4244631E+05  0 
1.8992985E+00 9.6903800E+05  0 
1.9073948E+00 9.7653788E+05  0 
1.9154911E+00 9.6572262E+05  0 
1.9235873E+00 9.7028638E+05  0 
1.9316835E+00 9.6591419E+05  0 
1.9397799E+00 9.4423644E+05  0 
1.9478761E+00 9.5657550E+05  0 
1.9559724E+00 9.4619131E+05  0 
1.9640687E+00 9.5432988E+05  0 
1.9721649E+00 9.4033838E+05  0 
1.9802612E+00 9.2518644E+05  0 
1.9883574E+00 9.3117806E+05  0 
1.9964538E+00 9.4280562E+05  0 
2.0045500E+00 9.1475938E+05  0 
2.0126462E+00 9.2767019E+05  0 
2.0207424E+00 9.5376625E+05  0 
2.0288386E+00 9.5811894E+05  0 
2.0369351E+00 9.6734400E+05  0 
2.0450313E+00 9.4025362E+05  0 
2.0531275E+00 9.3456125E+05  0 
2.0612240E+00 9.5413594E+05  0 
2.0693202E+00 9.3694594E+05  0 
2.0774164E+00 9.2931194E+05  0 
2.0855126E+00 9.1576131E+05  0 
2.0936089E+00 9.0264106E+05  0 
2.1017051E+00 9.2725031E+05  0 
2.1098013E+00 9.0217381E+05  0 
2.1178977E+00 9.5032969E+05  0 
2.1259940E+00 9.3745531E+05  0 
2.1340902E+00 9.2667625E+05  0 
2.1421864E+00 9.4163569E+05  0 
2.1502829E+00 9.3151606E+05  0 
2.1583791E+00 9.1118062E+05  0 
2.1664753E+00 9.2413206E+05  0 
2.1745715E+00 9.3174656E+05  0 
2.1826677E+00 9.1003925E+05  0 
