c;pto_final;g01;g01err;tr1;tr1err;g02;g02err;tr2;tr2err;R2;R2lin
35;33;26.79706450478789;0.3044814041855399;29.28440334937394;0.796176517113667;7.277261704517381;0.36606779173183396;0.7609486739355904;0.08241836760840497;0.988;0.987
60;35;31.86599509475878;1.6791339266487983;128.08467083774994;5.329042287822522;20.64470841414111;1.6628022134575904;37.796007092020545;2.062263973160722;0.998;0.998
72;21;35.87223713100308;0.928635642370617;4.989559554279455;0.09379962724822846;4.596641043754343;0.9091882322560173;1.4282164464752065;0.21599112118837427;0.999;0.999
100;26;3.5856719643560284;0.46585089710440397;0.054521428129137295;0.007842957910085498;49.70569125292999;0.51414383421867;0.22088854950690195;0.0017444554501330604;1.000;1.000
189;25;48.280920376619065;0.29709305886949106;1.0598050713798055;0.011833393997181512;3.7331284382762195;0.3985047847182868;0.05958498079429897;0.012630793044821845;0.999;0.999
260;22;49.691875705359394;1.0512013225790224;2.843148067804439;0.07992386999544436;2.9184683420807316;1.00700501257441;0.35139392786049295;0.19501489490095275;0.994;0.993
365;24;46.96489353428033;0.3141336095811317;0.9707695785126913;0.007225385943933263;4.181267748630065;0.29190331158368205;0.1536355392342268;0.015579485928190459;1.000;1.000
