nothing special
nothing special
273
2.3246500000e-02 4.0480114976e-02 8.2296843957e-03
3.2545100000e-02 2.5344456897e-02 2.5512887491e-03
4.1843700000e-02 1.4249926724e-02 1.3621240520e-03
5.1142300000e-02 1.0863646552e-02 8.3593375244e-04
6.0440900000e-02 8.6977146552e-03 5.6832979271e-04
6.9739500000e-02 7.3448382187e-03 4.1563793406e-04
7.9038000000e-02 6.3799860636e-03 3.0175793246e-04
8.8336600000e-02 6.1328084773e-03 2.4597613148e-04
9.7635200000e-02 5.0687672414e-03 2.0711459682e-04
1.0693400000e-01 4.8457689655e-03 1.7912136169e-04
1.1623200000e-01 4.4150397985e-03 1.5806888423e-04
1.2553100000e-01 4.5032879310e-03 1.4397700040e-04
1.3483000000e-01 4.4238471261e-03 1.3223748609e-04
1.4412800000e-01 4.3148770690e-03 1.2299419636e-04
1.5342700000e-01 4.3015311064e-03 1.1549096078e-04
1.6272500000e-01 4.0226823133e-03 1.0854978372e-04
1.7202400000e-01 4.1362341667e-03 1.0410867333e-04
1.8132300000e-01 4.2271779598e-03 1.0015808569e-04
1.9062100000e-01 4.1681983333e-03 9.6315531219e-05
1.9992000000e-01 3.9471712643e-03 9.2174485634e-05
2.0921800000e-01 4.0124611495e-03 8.9436015869e-05
2.1851700000e-01 4.0034039655e-03 8.6853735027e-05
2.2781600000e-01 3.8324274281e-03 8.4116865921e-05
2.3711400000e-01 3.9782116236e-03 8.2404715541e-05
2.4641300000e-01 4.0061089655e-03 8.0480065471e-05
2.5571100000e-01 3.7816678879e-03 7.8169987210e-05
2.6501000000e-01 3.6292707615e-03 7.5931171129e-05
2.7430900000e-01 3.7796925000e-03 7.4789545688e-05
2.8360700000e-01 3.8044702155e-03 7.3517685566e-05
2.9290600000e-01 3.8073622845e-03 7.2138267637e-05
3.0220400000e-01 3.7104196552e-03 7.0653666242e-05
3.1150300000e-01 3.6431533477e-03 6.9353610995e-05
3.2080200000e-01 3.5848740086e-03 6.8075288681e-05
3.3010000000e-01 3.6617200862e-03 6.7082574170e-05
3.3939900000e-01 3.6293675288e-03 6.5943786475e-05
3.4869700000e-01 3.6174143391e-03 6.5129969280e-05
3.5799600000e-01 3.6885728305e-03 6.4478243559e-05
3.6729400000e-01 3.6323657902e-03 6.3331745299e-05
3.7659300000e-01 3.5653453305e-03 6.2315402360e-05
3.8589200000e-01 3.7911240948e-03 6.2085918837e-05
3.9519000000e-01 3.7635102299e-03 6.1233338215e-05
4.0448900000e-01 3.7763625288e-03 6.0486072829e-05
4.1378700000e-01 3.7724683333e-03 5.9750802171e-05
4.2308600000e-01 3.6976081322e-03 5.8869355107e-05
4.3238500000e-01 3.6828020690e-03 5.8222538542e-05
4.4168300000e-01 3.6313139799e-03 5.7506704844e-05
4.5098200000e-01 3.7549543534e-03 5.7232420273e-05
4.6028000000e-01 3.6980768534e-03 5.6465303883e-05
4.6957900000e-01 3.6326728017e-03 5.5643650215e-05
4.7887800000e-01 3.5836444397e-03 5.4956907237e-05
4.8817600000e-01 3.7459794828e-03 5.4782699755e-05
4.9747500000e-01 3.8289408764e-03 5.4430215068e-05
5.0677300000e-01 3.7362720115e-03 5.3679349077e-05
5.1607200000e-01 3.7879633908e-03 5.3316937778e-05
5.2537100000e-01 3.9437689799e-03 5.3125816097e-05
5.3466900000e-01 3.7969153879e-03 5.2321243321e-05
5.4396800000e-01 3.7116928879e-03 5.1833617658e-05
5.5326600000e-01 3.7119458046e-03 5.1386437658e-05
5.6256500000e-01 3.7383593391e-03 5.0998630394e-05
5.7186400000e-01 3.7891983046e-03 5.0650078267e-05
5.8116200000e-01 3.6186220115e-03 4.9936336477e-05
5.9046100000e-01 3.6686597270e-03 4.9621014819e-05
5.9975900000e-01 3.5810357040e-03 4.9057887892e-05
6.0905800000e-01 3.6484255316e-03 4.8777916797e-05
6.1835700000e-01 3.6496492816e-03 4.8374248383e-05
6.2765500000e-01 3.7880447845e-03 4.8247514904e-05
6.3695400000e-01 3.8957219397e-03 4.8054952786e-05
6.4625200000e-01 3.9105939512e-03 4.7746615836e-05
6.5555100000e-01 3.8331486638e-03 4.7263236149e-05
6.6484900000e-01 3.8498832471e-03 4.6910810867e-05
6.7414800000e-01 3.8667302874e-03 4.6646049953e-05
6.8344700000e-01 3.9229481609e-03 4.6453175324e-05
6.9274500000e-01 3.8467387931e-03 4.6052884698e-05
7.0204400000e-01 3.8914182615e-03 4.5732109285e-05
7.1134200000e-01 3.8375474138e-03 4.5340338203e-05
7.2064100000e-01 3.8213631466e-03 4.5063704002e-05
7.2994000000e-01 3.8460454454e-03 4.4828458430e-05
7.3923800000e-01 3.9117653305e-03 4.4643460802e-05
