lambda	0.05	0.1	0.15	0.2	0.25	0.25	0.3	0.35	0.35	0.35	0.4	0.45	0.45	0.45	0.5	0.5	0.5	0.6	0.65	0.65	0.65	0.7	0.7	0.7	0.75	0.75	0.75	0.8	0.9	0.9	0.9	1	1.2	1.2	1.2	1.4	1.4	1.4	1.5	1.6	1.6	1.6	2	2	2	2.5	2.5	2.5	3
369.5	67.789	85.957	68.604	84.052	69.368	64.856	61.113	74.113	77.375	76.925	86.795	82.663	110.321	91.696	102.396	93.548	86.803	83.279	115.353	96.292	95.38	101.392	97.554	113.619	96.086	110.572	62.059	99.919	106.004	174.481	77.924	160.178	134.652	148.662	119.979	135.031	124.12	176.658	123.298	221.443	172.403	135.311	157.9	161.965	159.149	186.275	215.995	176.6	182.571
370	59.194	69.528	71.501	82.467	92.514	67.63	94.612	86.63	80.67	101.303	104.076	89.693	87.702	84.778	85.813	114.02	130.483	101.009	124.159	123.973	81.452	113.521	126.841	159.599	120.13	131.446	121.329	106.601	130.149	130.47	121.446	113.535	193.581	158.819	133.129	161.466	188.773	166.488	172.988	134.943	180.026	174.972	142.778	178.628	173.969	180.56	171.131	191.821	227.073
370.5	103.702	81.56	74.37	81.974	75.218	109.14	68.499	74.42	79.576	93.769	86.069	122.883	100.091	94.783	115.484	85.13	122.157	91.954	140.833	132.918	111.443	152.783	129.311	117.786	111.53	129.872	118.07	129.313	141.072	149.94	142.291	134.11	175.425	130.918	207.662	129.664	167.676	133.603	158.272	169.44	119.088	187.349	205.47	170.903	195.706	190.891	198.54	197.397	232.958
371	85.28	78.214	75.791	59.999	70.763	97.584	64.317	96.372	110.458	87.689	85.91	123.109	116.173	129.328	92.889	104.031	91.195	111.403	126.456	131.492	126.532	132.912	122.966	125.453	112.967	110.227	113.709	132.892	134.042	120.861	189.892	134.149	177.187	143.426	163.002	161.385	167.091	199.48	203.663	210.491	178.084	158.992	260.944	184.921	216.706	170.123	221.933	213.386	242.154
371.5	83.818	70.11	92.664	74.555	84.458	79.666	89.304	86.847	110.936	107.977	117.476	132.386	125.302	96.407	107.879	118.215	113.637	151.942	117.118	148.738	139.921	131.993	111.889	122.253	122.786	134.741	133.967	143.241	136.968	181.587	164.027	138.327	239.221	161.743	153.8	180.196	184.052	187.692	196.284	250.141	177.052	181.786	226.38	206.516	246.307	283.461	214.839	208.453	242.947
372	101.718	75.62	90.12	91.79	86.547	99.538	106.246	120.261	113.211	98.033	118.339	108.37	116.514	105.782	128.215	115.41	133.459	138.232	152.935	182.326	146.639	130.077	123.119	163.761	145.766	156.365	173.894	144.344	141.798	211.8	154.49	158.204	179.303	155.901	181.351	205.393	220.944	188.669	188.758	190.514	190.157	237.886	245.971	257.578	190.008	225.946	223.959	227.988	222.245
372.5	92.358	92.737	70.936	85.55	123.128	92.088	100.514	108.142	103.966	109.53	87.361	113.656	132.425	138.779	103.21	136.868	126.12	116.07	100.582	172.019	116.2	141.712	130.18	160.696	123.982	135.34	131.602	146.67	152.022	182.246	174.781	134.687	191.85	190.88	205.135	231.838	203.652	210.274	186.88	209.668	202.472	194.122	226.935	235.09	223.465	269.751	270.908	277.112	257.636
373	89.51	78.28	93.011	99.501	91.999	111.677	120.704	118.818	133.073	118.324	115.85	136.099	157.306	164.637	133.908	115.752	132.89	123.946	180.564	186.227	163.702	154.611	169.232	155.026	150.415	142.296	135.389	156.665	201.587	161.49	193.209	163.783	203.597	228.524	188.254	268.521	260.025	190.503	270.598	225.526	216.244	256.402	250.603	265.895	191.776	297.769	271.819	283.118	343.571
373.5	116.484	111.868	90.589	101.704	145.635	96.026	132.086	119.805	137.888	105.524	133.531	140.793	158.564	111.516	149.954	119.112	133.253	137.7	167.345	166.439	185.027	177.269	151.314	145.606	179.557	149.645	146.358	174.85	206.13	184.548	157.057	171.431	214.229	256.41	209.882	217.974	345.657	254.427	229.331	240.417	327.679	181.833	265.481	278.155	266.728	282.408	263.496	279.282	232.749
374	123.7	96.744	123.402	128.805	115.398	98.437	74.899	125.637	147.411	101.482	103.069	167.205	124.531	132.847	148.871	132.757	164.042	134.831	175.019	185.207	167.989	128.167	165.344	155.613	169.769	151.428	162.48	170.676	178.397	199.569	167.555	177.177	234.168	235.76	235.726	234.559	248.79	234.294	206.749	241.002	238.499	246.121	221.439	296.296	288.219	285.568	297.246	358.471	264.374
374.5	123.191	100.538	107.464	122.243	105.133	119.344	107.938	118.8	137.197	116.171	112.077	123.311	128.789	170.223	148.596	146.535	180.871	150.89	215.562	161.644	195.837	178.363	183.231	197.173	169.254	140.821	162.447	190.006	210.793	183.947	248.976	206.172	238.029	239.333	246.009	275.952	262.285	273.978	264.487	261.312	244.642	244.984	262.018	337.142	276.405	339.825	319.288	355.632	369.236
375	147.665	104.011	111.36	142.902	110.823	140.623	118.76	134.839	159.963	195.937	138.413	187.922	219.935	184.076	168.124	173.808	140.246	155.92	171.966	230.306	190.018	209.875	190.346	172.749	168.379	188.158	199.619	189.139	223.104	216.826	238.694	211.025	254.999	262.379	268.658	268.629	278.693	329.622	244.664	269.896	271.509	254.34	348.151	279.203	305.494	329.108	288.626	317.746	342.402
375.5	134.055	116.866	113.541	118.639	142.389	151.398	125.531	135.835	168.994	159.807	114.433	180.788	180.074	164.526	177.186	174.554	165.664	182.976	221.955	199.654	249.51	206.136	218.476	201.222	182.67	252.558	210.973	234.816	203.101	198.694	235.322	208.296	307.03	257.8	267.252	236.896	275.956	298.426	297.214	311.79	286.952	240.313	354.388	329.61	302.278	346.358	350.818	369.297	350.265
376	139.582	162.452	146.799	199.516	142.349	117.784	150.183	189.035	143.587	143.105	128.249	197.869	173.351	184.477	167.542	176.771	188.159	205.784	199.868	267.603	210.716	252.228	234.685	204.085	182.088	204.25	210.53	206.621	215.332	276.664	250.489	240.449	283.94	331.871	277.307	306.269	252.731	292.805	312.632	299.17	302.252	274.791	328.557	285.015	258.101	386.092	368.245	411.369	356.964
376.5	163.384	137.155	132.451	129.369	186.451	145.398	164.008	155.646	176.131	125.904	163.722	210.359	168.108	167.928	188.476	179.109	191.865	165.656	225.495	292.241	208.731	229.643	227.806	220.415	186.665	158.966	196.666	197.298	252.645	255.902	277.804	249.344	259.359	299.305	283.543	278.207	242.304	297.306	309.966	329.782	345.294	387.258	364.191	322.7	380.482	416.441	346.334	418.784	374.303
377	150.535	147.46	142.01	160.78	135.39	140.038	153.773	162.851	196.59	167.185	161.132	181.724	208.13	201.906	185.672	194.234	210.711	183.078	208.117	227.927	250.118	257.713	241.853	193.248	250.314	215.781	227.968	191.662	300.503	269.06	271.813	296.889	287.871	275.862	289.344	245.206	315.148	316.707	362.969	287.383	367.273	290.329	348.654	365.267	370.107	430.298	460.327	391.637	463.23
377.5	148.993	190.491	145.926	227.24	177.262	171.161	173.424	215.599	182.928	185.786	177.484	184.65	205.846	234.915	209.457	226.276	190.236	204.408	254.06	253.583	231.788	261.433	222.971	241.335	268.442	275.809	208.272	192.225	308.614	271.434	350.281	296.461	303.492	403.411	314.229	339.744	403.042	395.809	319.666	321.86	346.144	382.906	401.702	418.881	402.919	446.271	384.873	465.235	471.384
378	164.661	151.359	187.335	172.848	152.44	159.756	164.386	197.131	184.666	182.104	235.077	207.315	221.428	239.803	215.635	234.254	208.452	228.207	274.212	253.034	275.982	262.915	242.907	270.477	259.309	261.736	242.499	280.156	269.014	218.495	341.6	304.173	349.682	334.962	293.423	299.749	396.773	354.219	401.451	387.881	361.253	380.839	429.605	436.379	414.758	356.336	407.957	451.492	510.177
378.5	166.099	154.288	211.678	210.445	165.986	179.934	169.43	194.937	202.1	185.903	228.862	227.425	225.915	246.171	226.673	228.546	199.899	218.548	281.635	234.824	271.857	221.42	268.809	271.48	255.945	242.171	286.567	275.793	313.698	272.842	282.114	315.518	287.851	336.194	314.069	428.195	374.799	376.974	465.296	402.067	421.013	388.364	469.227	417.435	439.916	524.287	464.21	425.856	413.762
379	187.642	204.072	174.343	218.452	215.538	180.321	186.298	244.936	227.878	218.47	175.843	259.862	229.652	230.086	228.222	239.514	222.466	314.415	248.924	219.072	280.054	297.662	250.227	301.104	253.988	284.903	261.089	252.498	306.94	293.431	340.987	301.793	348.162	459.22	326.334	420.238	370.015	400.091	375.93	410.174	452.34	414.69	444.522	511.842	445.421	500.494	440.708	423.586	491.494
379.5	171.812	191.154	177.252	182.121	190.828	183.579	174.326	250.254	245.639	198.122	231.911	261.021	208.506	233.537	260.014	250.062	250.202	233.016	278.85	354.137	303.341	230.457	263.97	290.868	282.922	261.803	279.482	229.107	328.207	322.955	346.476	324.616	399.787	384.326	344.462	419.19	367.526	379.344	415.39	420.956	434.265	368.335	444.193	472.165	543.2	499.636	550.214	512.566	471.033
380	159.468	181.213	155.227	260.657	200.425	181.233	194.782	221.533	221.604	192.26	250.402	281.152	248.308	280.378	251.708	225.264	232.847	259.201	290.618	280.205	299.281	292.225	328.591	309.775	334.747	281.236	293.418	244.744	335.215	304.922	389.65	308.249	425.254	380.762	395.421	366.488	368.018	451.433	431.352	452.992	393.217	453.798	510.177	449.574	528.968	535.312	525.063	482.105	608.546
380.5	197.587	214.702	200.726	243.604	193.312	213.395	213.894	215.631	218.352	212.588	245.278	283.78	269.194	280.409	267.983	246.912	257.04	286.37	336.611	284.392	312.286	283.07	317.825	378.865	296.941	297.912	316.418	295.007	454.583	336.854	387.588	418.181	419.675	399.593	440.318	430.116	400.578	454.241	421.46	443.188	424.205	410.562	548.753	545.823	517.005	547.009	598.509	497.067	536.499
381	240.285	227.575	210.371	206.081	212.81	235.173	212.193	265.584	248.422	238.889	248.887	295.954	277.364	260.253	260.585	237.639	339.38	240.264	322.746	359.063	313.739	304.459	378.344	372.243	310.814	315.683	302.233	327.423	376.427	323.302	379.057	361.022	381.582	407.28	363.927	531.018	470.183	459.179	407.182	432.041	457.24	514.397	449.514	590.285	548.511	625.683	603.558	694.366	568.229
381.5	237.896	248.417	198.1	228.117	222.231	225.702	222.358	260.602	288.268	242.268	238.329	298.67	259.754	302.274	351.327	279.731	315.003	308.186	337.846	371.107	325.532	319.124	323.003	383.906	314.798	295.276	312.862	301.396	388.58	430.013	361.175	334.732	381.168	407.08	429.103	514.359	476.011	475.418	540.13	488.553	454.192	484.351	512.838	566.641	503.767	632.564	549.129	517.182	638.574
382	215.266	214.635	237.28	220.941	256.272	280.205	228.686	237.271	250.064	289.475	245.055	309.099	298.94	287.755	271.874	332.223	337.639	286.794	321.171	329.007	418.25	367.971	444.144	431.816	283.109	378.671	402.871	294.105	431.311	430.592	478.136	370.547	461.289	463.095	425.869	508.384	535.477	456.967	498.808	609.226	514.813	502.349	504.762	625.551	581.059	651.094	554.941	635.454	570.471
382.5	232.997	236.368	196.944	266.994	238.314	249.881	214.336	258.588	236.666	200.29	305.448	375.067	321.277	214.768	294.015	298.276	305.681	316.9	347.479	382.052	279.673	412.559	419.729	351.696	319.01	387.131	259.825	374.491	423.938	419.706	398.596	406.095	454.468	466.565	415.384	542.63	536.341	569.65	516.336	568.064	558.912	527.269	622.591	540.443	592.35	643.605	663.478	640.44	613.162
383	230.377	220.262	244.415	254.33	249.313	281.325	265.085	271.602	327.457	273.774	274.778	322.358	301.052	321.626	326.825	245.541	285.864	313.209	387.225	407.453	345.498	361.773	425.941	415.076	383.486	396.893	337.622	358.789	382.705	405.966	445.96	372.876	467.453	483.257	495.571	597.855	525.241	512.235	504.354	463.199	526.912	551.385	605.267	633.528	593.588	646.195	587.635	780.113	741.193
383.5	237.494	232.186	235.163	260.906	281.144	285.617	282.449	259.719	292.051	296.371	285.04	405.338	301.051	373.709	355.452	316.134	288.446	302.641	424.879	399.015	437.244	358.872	428.714	425.087	365.625	375.109	380.608	364.851	497.357	425.61	440.577	390.97	492.669	528.754	498.927	604.796	601.243	675.252	538.983	558.616	569.265	532.256	630.241	667.311	632.21	697.113	739.055	633.738	715.713
384	256.605	218.485	229.666	289.511	264.477	296.143	258.042	285.481	287.241	284.351	270.147	330.82	343.672	286.734	344.365	368.758	330.453	348.402	364.321	424.095	459.948	397.37	436.605	367.633	317.047	472.303	390.657	458.043	446.892	430.106	428.776	455.831	536.82	564.054	520.099	547.459	607.516	571.722	554.131	658.775	583.63	572.745	677.716	662.609	680.295	721.977	629.77	708.507	797.423
384.5	254.202	250.254	252.648	290.077	296.161	308.756	269.609	329.137	267.873	288.569	282.659	346.89	342.851	329.553	364.884	329.659	355.598	379.494	476.771	413.346	451.189	479.842	459.649	401.225	361.279	430.208	332.576	423.187	440.857	444.489	438.08	449.103	628.513	548.525	580.34	570.435	566.86	598.175	537.92	605.727	567.604	665.026	730.716	674.535	607.89	694.238	784.7	727.247	723.26
385	263.279	273.73	238.71	236.589	344.069	321.831	412.341	305.986	325.607	393.881	312.324	350.881	336.181	381.193	351.767	363.54	396.315	343.118	503.314	429.341	409.425	532.017	457.341	551.592	440.753	451.585	387.155	394.654	498.926	484.721	480.059	463.545	508.85	535.462	520.348	671.558	593.506	661.784	584.08	627.989	677.329	671.844	654.267	749.983	786.43	744.685	829.804	795.887	779.443
385.5	298.453	315.046	283.313	276.071	338.13	282.862	313.112	308.223	362.326	351.896	337.651	371.769	455.242	387.087	360.329	383.637	380.067	371.531	422.524	408.106	443.668	504.018	414.259	440.531	371.178	485.888	414.19	414.892	507.322	451.617	539.729	513.362	489.576	556.084	596.881	597.673	627.812	697.099	597.922	634.483	692.875	611.722	790.161	677.341	751.063	784.608	671.089	778.196	766.974
386	279.041	317.27	297.741	325.182	323.392	294.255	292.196	299.684	336.542	367.995	295.3	377.732	416.173	406.403	340.007	357.42	325.81	376.247	455.672	452.461	482.027	458.678	465.928	439.185	389.081	411.601	471.31	455.882	535.879	487.837	564.616	469.239	572.679	616.013	591.423	675.089	650.441	631.674	610.322	595.94	681.337	668.252	699.267	675.358	749.839	770.855	819.781	795.357	849.795
386.5	344.21	289.426	323.772	301.09	341.46	328.629	297.442	389.638	337.822	366.622	328.927	462.946	348.586	405.397	401.365	328.777	428.222	428.354	464.577	480.447	420.24	493.417	500.561	431.844	433.275	434.969	457.164	435.869	617.853	485.862	552.353	475.542	591.845	691.502	577.821	729.581	722.747	712.183	701.963	708.412	662.281	668.414	695.487	693.602	744.053	792.295	823.3	756.47	843.995
387	309.792	281.795	293.927	304.686	326.259	312.17	360.733	344.725	382.393	389.372	347.842	431.222	382.257	442.318	447.658	397.25	431.164	382.329	506.972	416.037	473.669	500.941	501.325	521.029	496.75	526.248	468.795	498.413	572.23	635.266	616.172	527.069	638.794	603.637	606.835	706.354	633.295	716.033	639.498	713.649	791.808	774.307	757.719	811.987	871.848	807.41	846.258	843.418	859.903
387.5	296.438	295.259	309.558	277.907	368.581	304.412	367.594	322.601	366.387	448.386	251.566	387.077	428.275	451.695	425.132	370.357	375.76	391.878	486.884	530.694	440.637	510.561	488.208	516.058	509.695	433.315	474.012	508.083	533.048	532.01	582.835	467.884	633.93	690.728	661.507	732.263	694.218	724.102	775.319	720.505	689.772	669.04	833.196	804.71	860.985	916.634	776.972	823.302	863.624
388	372.199	304.212	341.761	335.725	351.695	394.917	352.735	325.178	348.708	362.146	349.045	486.042	343.659	405.708	414.166	472.786	419.86	387.049	445.203	474.745	445.341	472.257	573.241	579.673	487.328	527.125	508.609	486.531	569.294	535.405	596.589	582.851	602.48	502.092	674.412	640.444	740.751	729.516	716.206	734.393	770.837	748.202	806.335	821.848	828.088	794.603	836.891	915.609	803.582
388.5	366.33	327.284	344.591	326.632	329.65	371.148	345.976	339.858	407.391	365.927	355.967	465.198	446.919	369.606	420.483	464.87	443.163	437.844	464.819	511.918	511.71	545.959	453.266	506.502	509.066	496.368	521.993	500.274	664.098	562.158	555.001	504.338	578.189	626.421	616.904	668.452	730.832	697.757	731.155	726.56	761.9	825.981	830.155	856.16	843.376	832.319	940.856	943.192	968.631
