Oldroyd;err;Garcia,a;err;Garcia,b;err
0.1079325721347662;0.02764473192471117;0.8726873483266013;0.3;0.6
0.004873432413142817;0.009744069655018587;0.138582118960833;0.5;0.2
0.0546514846818127;0.00800497077243205;0.0010000039618269015;0.0;2.0
0.1796146093374009;0.029648142848035068;0.6527990878758674;0.3;0.6
0.038541297007427866;0.008911530024798477;0.01735331232905491;0.0;0.9
-0.07568195545644392;0.018795516705603938;0.0010362282694049067;94.182;0.001
-0.0001826894794398651;0.009363229838496748;19.381076094889067;12876.065;0.002
0.24496965268067916;0.02067033336120597;0.0010000000113797747;0.0;2.0
0.017482268651393084;0.010837956828936759;0.0010004382844145702;0.0;3.0
0.2987835535258555;0.06381736206002284;0.5710172798642374;0.2;0.7
0.07621621830623235;0.008057466894699857;0.013431185592545459;0.0;1.0
0.09573918145207233;0.010038049631158305;0.03959519069333345;0.0;1.0
-0.3371203405803596;0.08661265341279957;7.845908854154249;344090.293;0.001
0.14694400192171686;0.00953887368549866;0.02090199771385168;0.0;1.0
0.03847111802069468;0.00908284415589888;0.11186254721098242;0.2;0.3
0.28114184181212376;0.038011882549470695;2.5878552444312595;0.4;0.4
0.15867379140261553;0.007632603623857405;0.01003621093078691;0.0;1.0
0.25897011445252;0.020448085362610592;0.35804397610842303;0.1;0.8
1.861781597668908;1.0046738857232638;90.61256522560015;0.0;207.0
0.05039036616497393;0.01039378422910837;0.04426547503689724;0.0;0.8
0.07410764191515902;0.013560465304882249;0.1117786519422128;0.0;0.9
0.10241978399304376;0.033962944236285264;1.268859346494573;0.5;0.5
0.07247821750092072;0.012320306349807344;0.14463689318831352;0.0;0.9
0.07637563250594194;0.014317707424075413;0.13992353689484946;0.0;0.7
0.09447835738098337;0.03385492886569689;16.97165004194101;171.81;0.03
0.14272419911968193;0.04381339087632565;0.2768765825334371;0.1;0.8
0.060406172686616265;0.01097575015026377;0.08371054202484668;0.0;0.7
