 1.3330637E-01  5.3849700E+05
 1.4134264E-01  4.7151703E+05
 1.4937891E-01  4.0952259E+05
 1.5741518E-01  3.4035166E+05
 1.6545145E-01  2.8260234E+05
 1.7348772E-01  2.3780528E+05
 1.8152398E-01  2.0186302E+05
 1.8956025E-01  1.7050283E+05
 1.9759652E-01  1.4515647E+05
 2.0563278E-01  1.2231778E+05
 2.1366906E-01  1.0983212E+05
 2.2170532E-01  9.3954859E+04
 2.2974159E-01  8.1725430E+04
 2.3777786E-01  7.3071336E+04
 2.4581413E-01  6.0571371E+04
 2.5385040E-01  5.6344031E+04
 2.6188666E-01  5.0854590E+04
 2.6992291E-01  4.4338680E+04
 2.7795920E-01  3.8715262E+04
 2.8599548E-01  3.5888059E+04
 2.9403174E-01  3.2680383E+04
 3.0206800E-01  2.9912230E+04
 3.1010425E-01  2.6384871E+04
 3.1814054E-01  2.3796975E+04
 3.2617682E-01  1.9644383E+04
 3.3421308E-01  1.8661568E+04
 3.4224933E-01  1.7246119E+04
 3.5028559E-01  1.4517462E+04
 3.5832188E-01  1.3598867E+04
 3.6635816E-01  1.1200613E+04
 3.7439442E-01  1.0178308E+04
 3.8243067E-01  7.6266631E+03
 3.9046693E-01  5.6670083E+03
 3.9850324E-01  6.2277334E+03
 4.0653950E-01  6.6021743E+03
 4.1457576E-01  5.0888828E+03
 4.2261201E-01  3.4173013E+03
 4.3064827E-01  2.8007156E+03
 4.3868458E-01  3.9855078E+03
 4.4672084E-01  2.6028672E+03
 4.5475709E-01  3.2934055E+03
 4.6279335E-01  2.4122744E+03
 4.7082961E-01  1.9213085E+03
 4.7886592E-01  1.0206033E+03
 4.8690218E-01  1.0525148E+03
 4.9493843E-01  5.4544397E+02
 5.0297469E-01  1.5750081E+03
 5.1101094E-01  9.0187683E+01
 5.1904726E-01  3.9387562E+01
 5.2708352E-01 -1.3520204E+02
 5.3511977E-01 -8.5311487E+02
 5.4315603E-01 -5.8665137E+02
 5.5119228E-01 -1.7165173E+03
 5.5922860E-01 -1.6314403E+03
 5.6726485E-01 -3.5863726E+03
 5.7530111E-01 -3.7772302E+03
 5.8333737E-01 -1.8455690E+03
 5.9137362E-01 -2.9536912E+03
 5.9940994E-01 -3.1076846E+03
 6.0744619E-01 -2.4848457E+03
 6.1548245E-01 -2.3890454E+03
 6.2351871E-01 -3.4085312E+03
 6.3155502E-01 -2.3782742E+03
 6.3959128E-01 -1.2292452E+03
 6.4762753E-01 -3.1313989E+03
 6.5566379E-01 -2.5609644E+03
 6.6370010E-01 -2.7193640E+03
 6.7173636E-01 -3.7651726E+03
 6.7977262E-01 -4.1020518E+03
 6.8780887E-01 -2.8617700E+03
 6.9584513E-01 -1.9794928E+03
 7.0388144E-01 -2.8260132E+03
 7.1191770E-01 -3.5053811E+03
 7.1995395E-01 -2.9832883E+03
 7.2799021E-01 -3.0759177E+03
 7.3602647E-01 -4.4828350E+03
 7.4406278E-01 -4.3209365E+03
 7.5209904E-01 -5.5520151E+03
 7.6013529E-01 -5.3928271E+03
 7.6817155E-01 -4.4056294E+03
 7.7620780E-01 -5.0717720E+03
 7.8424412E-01 -4.0449314E+03
 7.9228038E-01 -4.4637153E+03
 8.0031663E-01 -4.7100557E+03
 8.0835289E-01 -3.5624829E+03
 8.1638914E-01 -3.2617036E+03
 8.2442546E-01 -5.8353838E+03
 8.3246171E-01 -6.1342627E+03
 8.4049797E-01 -4.6116338E+03
 8.4853423E-01 -4.2644673E+03
 8.5657048E-01 -5.6412568E+03
 8.6460680E-01 -4.6967183E+03
 8.7264305E-01 -3.7029583E+03
 8.8067931E-01 -4.4134551E+03
 8.8871557E-01 -2.1587126E+03
 8.9675182E-01 -4.3628916E+03
 9.0478814E-01 -4.3361685E+03
 9.1282439E-01 -4.6971685E+03
 9.2086065E-01 -4.0354780E+03
 9.2889690E-01 -3.2292266E+03
 9.3693316E-01 -4.6126646E+03
 9.4496948E-01 -5.5065933E+03
 9.5300573E-01 -5.1918306E+03
 9.6104199E-01 -5.8282202E+03
 9.6907824E-01 -5.0032119E+03
