 1.3330637E-01  2.7617951E+04
 1.4134264E-01  3.7808916E+03
 1.4937891E-01  8.0460339E+02
 1.5741518E-01 -5.0736509E+03
 1.6545145E-01 -1.4623109E+04
 1.7348772E-01  7.7230293E+03
 1.8152398E-01 -6.5628174E+03
 1.8956025E-01  8.4619551E+03
 1.9759652E-01  1.4934415E+04
 2.0563278E-01  7.6928374E+03
 2.1366906E-01 -5.2134893E+03
 2.2170532E-01  1.4753053E+04
 2.2974159E-01  2.4472938E+04
 2.3777786E-01 -1.0937089E+03
 2.4581413E-01 -6.5128906E+03
 2.5385040E-01  1.2393446E+04
 2.6188666E-01  2.2435207E+04
 2.6992291E-01  1.3644164E+03
 2.7795920E-01 -1.7098666E+04
 2.8599548E-01  8.3241240E+03
 2.9403174E-01  1.4906230E+04
 3.0206800E-01  1.4936668E+04
 3.1010425E-01  1.9076744E+04
 3.1814054E-01  1.4950488E+04
 3.2617682E-01  1.5440745E+04
 3.3421308E-01  1.5124985E+04
 3.4224933E-01  1.2381111E+04
 3.5028559E-01  9.0638789E+03
 3.5832188E-01  6.2652202E+03
 3.6635816E-01  1.6743154E+04
 3.7439442E-01  2.1722732E+04
 3.8243067E-01  1.9469070E+04
 3.9046693E-01  2.5217852E+04
 3.9850324E-01  1.2726381E+04
 4.0653950E-01  1.7208400E+04
 4.1457576E-01  1.4368776E+04
 4.2261201E-01  1.7739660E+04
 4.3064827E-01  1.5064783E+04
 4.3868458E-01  1.8356586E+04
 4.4672084E-01  2.5379557E+04
 4.5475709E-01  1.6783461E+04
 4.6279335E-01  2.4701342E+04
 4.7082961E-01  3.2774797E+04
 4.7886592E-01  4.2092477E+04
 4.8690218E-01  5.2406984E+04
 4.9493843E-01  4.0170738E+04
 5.0297469E-01  4.4702770E+04
 5.1101094E-01  5.0844469E+04
 5.1904726E-01  5.3041773E+04
 5.2708352E-01  5.6535438E+04
 5.3511977E-01  6.2040523E+04
 5.4315603E-01  6.5011848E+04
 5.5119228E-01  6.2591707E+04
 5.5922860E-01  7.4029094E+04
 5.6726485E-01  7.1522461E+04
 5.7530111E-01  7.7260875E+04
 5.8333737E-01  8.4074266E+04
 5.9137362E-01  8.7068703E+04
 5.9940994E-01  8.7227086E+04
 6.0744619E-01  9.1693203E+04
 6.1548245E-01  1.0363870E+05
 6.2351871E-01  1.0167736E+05
 6.3155502E-01  1.1059461E+05
 6.3959128E-01  1.0998187E+05
 6.4762753E-01  1.2468259E+05
 6.5566379E-01  1.3632761E+05
 6.6370010E-01  1.2766305E+05
 6.7173636E-01  1.4740770E+05
 6.7977262E-01  1.4524239E+05
 6.8780887E-01  1.3916325E+05
 6.9584513E-01  1.4149625E+05
 7.0388144E-01  1.4785897E+05
 7.1191770E-01  1.5356895E+05
 7.1995395E-01  1.5411925E+05
 7.2799021E-01  1.6179038E+05
 7.3602647E-01  1.6892241E+05
 7.4406278E-01  1.7470875E+05
 7.5209904E-01  1.8022934E+05
 7.6013529E-01  1.7129786E+05
 7.6817155E-01  1.8163189E+05
 7.7620780E-01  1.8567297E+05
 7.8424412E-01  1.8425959E+05
 7.9228038E-01  1.9612953E+05
 8.0031663E-01  1.9392862E+05
 8.0835289E-01  1.9691789E+05
 8.1638914E-01  2.0881662E+05
 8.2442546E-01  2.0054995E+05
 8.3246171E-01  2.0736847E+05
 8.4049797E-01  2.1177494E+05
 8.4853423E-01  2.1301514E+05
 8.5657048E-01  2.1218673E+05
 8.6460680E-01  2.1945638E+05
 8.7264305E-01  2.2326738E+05
 8.8067931E-01  2.2838272E+05
 8.8871557E-01  2.1226631E+05
 8.9675182E-01  2.2646675E+05
 9.0478814E-01  2.3036478E+05
 9.1282439E-01  2.2875141E+05
 9.2086065E-01  2.3406308E+05
 9.2889690E-01  2.4290033E+05
 9.3693316E-01  2.3720041E+05
 9.4496948E-01  2.3945973E+05
 9.5300573E-01  2.4516645E+05
 9.6104199E-01  2.5031720E+05
 9.6907824E-01  2.4612727E+05
 9.7711450E-01  2.4674633E+05
 9.8515081E-01  2.5165431E+05
 9.9318707E-01  2.5093778E+05
 1.0012233E+00  2.5241841E+05
 1.0092596E+00  2.6253066E+05
 1.0172958E+00  2.6367134E+05
 1.0253321E+00  2.5967219E+05
 1.0333683E+00  2.6517381E+05
 1.0414046E+00  2.7383584E+05
 1.0494409E+00  2.7845181E+05
 1.0574771E+00  2.7690291E+05
 1.0655135E+00  2.8580959E+05
 1.0735497E+00  2.7671544E+05
 1.0815860E+00  2.8052794E+05
 1.0896223E+00  2.8141044E+05
 1.0976585E+00  2.8770375E+05
 1.1056948E+00  2.8858438E+05
 1.1137310E+00  2.8754950E+05
 1.1217673E+00  2.9276656E+05
 1.1298035E+00  2.9687541E+05
 1.1378398E+00  3.0097762E+05
 1.1458760E+00  3.1132016E+05
 1.1539123E+00  3.0618256E+05
 1.1619487E+00  3.0974191E+05
 1.1699849E+00  3.1678866E+05
 1.1780212E+00  3.1498756E+05
 1.1860574E+00  3.1460941E+05
 1.1940937E+00  3.2064609E+05
 1.2021300E+00  3.2177756E+05
 1.2101662E+00  3.2502900E+05
 1.2182025E+00  3.3053847E+05
 1.2262387E+00  3.2165975E+05
 1.2342750E+00  3.3120178E+05
 1.2423114E+00  3.3069344E+05
 1.2503476E+00  3.2759425E+05
 1.2583839E+00  3.3591462E+05
 1.2664201E+00  3.3710091E+05
 1.2744564E+00  3.4295184E+05
 1.2824926E+00  3.5562688E+05
 1.2905289E+00  3.4875675E+05
 1.2985651E+00  3.4442350E+05
 1.3066014E+00  3.3965950E+05
 1.3146377E+00  3.4432088E+05
 1.3226740E+00  3.4523600E+05
 1.3307103E+00  3.4879109E+05
 1.3387465E+00  3.6046309E+05
 1.3467828E+00  3.6387650E+05
 1.3548191E+00  3.5864231E+05
 1.3628553E+00  3.5732341E+05
 1.3708916E+00  3.5338388E+05
 1.3789278E+00  3.5608300E+05
 1.3869641E+00  3.5493706E+05
 1.3950003E+00  3.6714238E+05
 1.4030367E+00  3.6731012E+05
 1.4110730E+00  3.6227862E+05
 1.4191092E+00  3.7789022E+05
 1.4271455E+00  3.7640472E+05
 1.4351817E+00  3.7377341E+05
 1.4432180E+00  3.6756200E+05
 1.4512542E+00  3.7149000E+05
 1.4592905E+00  3.7464784E+05
 1.4673268E+00  3.6182547E+05
 1.4753631E+00  3.6439284E+05
 1.4833994E+00  3.7036294E+05
 1.4914356E+00  3.6946669E+05
 1.4994719E+00  3.7579331E+05
 1.5075082E+00  3.7002953E+05
 1.5155444E+00  3.7178572E+05
 1.5235807E+00  3.8372988E+05
 1.5316169E+00  3.7620534E+05
 1.5396532E+00  3.7549784E+05
 1.5476894E+00  3.8557234E+05
 1.5557258E+00  3.6881244E+05
 1.5637621E+00  3.6045109E+05
 1.5717983E+00  3.7190803E+05
 1.5798346E+00  3.6865344E+05
 1.5878708E+00  3.6497288E+05
 1.5959071E+00  3.7564378E+05
 1.6039433E+00  3.7322356E+05
 1.6119796E+00  3.7946516E+05
 1.6200159E+00  3.8006194E+05
 1.6280521E+00  3.7192428E+05
 1.6360885E+00  3.6770369E+05
 1.6441247E+00  3.6837553E+05
 1.6521610E+00  3.6579947E+05
 1.6601973E+00  3.6050875E+05
 1.6682335E+00  3.6791788E+05
 1.6762698E+00  3.6207744E+05
 1.6843060E+00  3.6058947E+05
 1.6923423E+00  3.5576766E+05
 1.7003785E+00  3.6425638E+05
 1.7084148E+00  3.6601672E+05
 1.7164512E+00  3.6597109E+05
 1.7244874E+00  3.6576538E+05
 1.7325237E+00  3.5978625E+05
 1.7405599E+00  3.6145656E+05
 1.7485962E+00  3.6086938E+05
 1.7566324E+00  3.5320278E+05
 1.7646687E+00  3.5714900E+05
 1.7727050E+00  3.5819188E+05
 1.7807412E+00  3.5128712E+05
 1.7887775E+00  3.5255762E+05
 1.7968138E+00  3.5237522E+05
 1.8048501E+00  3.5109562E+05
 1.8128864E+00  3.4819969E+05
 1.8209226E+00  3.4664934E+05
 1.8289589E+00  3.4634731E+05
 1.8369951E+00  3.3300800E+05
 1.8450314E+00  3.3594109E+05
 1.8530676E+00  3.4526622E+05
 1.8611039E+00  3.4181831E+05
 1.8691401E+00  3.3613484E+05
 1.8771765E+00  3.3463772E+05
 1.8852128E+00  3.3660034E+05
 1.8932490E+00  3.3254388E+05
 1.9012853E+00  3.2891241E+05
 1.9093215E+00  3.2525362E+05
 1.9173578E+00  3.2657969E+05
 1.9253941E+00  3.2529644E+05
 1.9334303E+00  3.2008188E+05
 1.9414666E+00  3.1300253E+05
 1.9495029E+00  3.1768425E+05
 1.9575392E+00  3.1982319E+05
 1.9655755E+00  3.1456812E+05
 1.9736117E+00  3.0377866E+05
 1.9816480E+00  3.0658038E+05
 1.9896842E+00  3.0908591E+05
 1.9977205E+00  3.0591122E+05
 2.0057569E+00  3.0202588E+05
 2.0137930E+00  2.9382350E+05
 2.0218294E+00  2.9264425E+05
 2.0298657E+00  2.8849091E+05
 2.0379019E+00  2.9454575E+05
 2.0459383E+00  2.8903569E+05
 2.0539744E+00  2.8509322E+05
 2.0620108E+00  2.7489728E+05
 2.0700469E+00  2.7330881E+05
 2.0780833E+00  2.7651916E+05
 2.0861194E+00  2.6876622E+05
 2.0941558E+00  2.6982791E+05
 2.1021919E+00  2.7022831E+05
 2.1102283E+00  2.7525744E+05
 2.1182647E+00  2.7114416E+05
 2.1263008E+00  2.6506638E+05
 2.1343369E+00  2.6856922E+05
 2.1423733E+00  2.6418494E+05
 2.1504097E+00  2.6212744E+05
 2.1584458E+00  2.6628159E+05
 2.1664822E+00  2.5921917E+05
 2.1745183E+00  2.4603308E+05
 2.1825547E+00  2.5291795E+05
 2.1905909E+00  2.4939670E+05
 2.1986272E+00  2.4477969E+05
 2.2066634E+00  2.4353767E+05
 2.2146997E+00  2.3544809E+05
 2.2227359E+00  2.2659719E+05
 2.2307723E+00  2.3652575E+05
 2.2388086E+00  2.2862902E+05
 2.2468448E+00  2.2757558E+05
 2.2548811E+00  2.2884897E+05
 2.2629173E+00  2.2248503E+05
 2.2709537E+00  2.2724836E+05
 2.2789898E+00  2.1965955E+05
 2.2870262E+00  2.2162248E+05
 2.2950623E+00  2.1812500E+05
 2.3030987E+00  2.1999120E+05
 2.3111351E+00  2.1364744E+05
 2.3191712E+00  2.1837425E+05
