 1.3330637E-01  6.4814094E+05
 1.4134264E-01  5.7523875E+05
 1.4937891E-01  6.1942019E+05
 1.5741518E-01  5.3854438E+05
 1.6545145E-01  4.6471131E+05
 1.7348772E-01  4.2200553E+05
 1.8152398E-01  3.7735759E+05
 1.8956025E-01  3.4959031E+05
 1.9759652E-01  3.2645941E+05
 2.0563278E-01  3.1120866E+05
 2.1366906E-01  2.9573369E+05
 2.2170532E-01  2.8411112E+05
 2.2974159E-01  2.7640956E+05
 2.3777786E-01  2.6564253E+05
 2.4581413E-01  2.6177562E+05
 2.5385040E-01  2.5679584E+05
 2.6188666E-01  2.5096162E+05
 2.6992291E-01  2.4795672E+05
 2.7795920E-01  2.4455084E+05
 2.8599548E-01  2.4166036E+05
 2.9403174E-01  2.3742808E+05
 3.0206800E-01  2.3583225E+05
 3.1010425E-01  2.3262786E+05
 3.1814054E-01  2.3318831E+05
 3.2617682E-01  2.3090231E+05
 3.3421308E-01  2.3182145E+05
 3.4224933E-01  2.3119683E+05
 3.5028559E-01  2.2686488E+05
 3.5832188E-01  2.2856906E+05
 3.6635816E-01  2.2802744E+05
 3.7439442E-01  2.2492820E+05
 3.8243067E-01  2.2297212E+05
 3.9046693E-01  2.2543780E+05
 3.9850324E-01  2.2353870E+05
 4.0653950E-01  2.2250470E+05
 4.1457576E-01  2.2408592E+05
 4.2261201E-01  2.2358930E+05
 4.3064827E-01  2.2103766E+05
 4.3868458E-01  2.2137505E+05
 4.4672084E-01  2.2051881E+05
 4.5475709E-01  2.1915825E+05
 4.6279335E-01  2.2055909E+05
 4.7082961E-01  2.2169725E+05
 4.7886592E-01  2.2237867E+05
 4.8690218E-01  2.2014127E+05
 4.9493843E-01  2.1920772E+05
 5.0297469E-01  2.1889447E+05
 5.1101094E-01  2.1909305E+05
 5.1904726E-01  2.2020452E+05
 5.2708352E-01  2.1996723E+05
 5.3511977E-01  2.1940434E+05
 5.4315603E-01  2.1789886E+05
 5.5119228E-01  2.1824881E+05
 5.5922860E-01  2.1971373E+05
 5.6726485E-01  2.1882327E+05
 5.7530111E-01  2.1705809E+05
 5.8333737E-01  2.1767744E+05
 5.9137362E-01  2.1870102E+05
 5.9940994E-01  2.1726742E+05
 6.0744619E-01  2.1588914E+05
 6.1548245E-01  2.1795664E+05
 6.2351871E-01  2.1595755E+05
 6.3155502E-01  2.1773759E+05
 6.3959128E-01  2.1839561E+05
 6.4762753E-01  2.1642733E+05
 6.5566379E-01  2.1512192E+05
 6.6370010E-01  2.1620319E+05
 6.7173636E-01  2.1728491E+05
 6.7977262E-01  2.1584597E+05
 6.8780887E-01  2.1560811E+05
 6.9584513E-01  2.1670761E+05
 7.0388144E-01  2.1611608E+05
 7.1191770E-01  2.1538531E+05
 7.1995395E-01  2.1548070E+05
 7.2799021E-01  2.1534778E+05
 7.3602647E-01  2.1495423E+05
 7.4406278E-01  2.1522731E+05
 7.5209904E-01  2.1506241E+05
 7.6013529E-01  2.1639981E+05
 7.6817155E-01  2.1506694E+05
 7.7620780E-01  2.1555652E+05
 7.8424412E-01  2.1693819E+05
 7.9228038E-01  2.1709508E+05
 8.0031663E-01  2.1606344E+05
 8.0835289E-01  2.1526705E+05
 8.1638914E-01  2.1442319E+05
 8.2442546E-01  2.1471080E+05
 8.3246171E-01  2.1491183E+05
 8.4049797E-01  2.1583570E+05
 8.4853423E-01  2.1519156E+05
 8.5657048E-01  2.1543662E+05
 8.6460680E-01  2.1583127E+05
 8.7264305E-01  2.1544747E+05
 8.8067931E-01  2.1615145E+05
 8.8871557E-01  2.1401764E+05
 8.9675182E-01  2.1464561E+05
 9.0478814E-01  2.1564673E+05
 9.1282439E-01  2.1436889E+05
 9.2086065E-01  2.1352736E+05
 9.2889690E-01  2.1542161E+05
 9.3693316E-01  2.1615655E+05
 9.4496948E-01  2.1621420E+05
 9.5300573E-01  2.1590502E+05
 9.6104199E-01  2.1547817E+05
 9.6907824E-01  2.1572177E+05
 9.7711450E-01  2.1707497E+05
 9.8515081E-01  2.1553883E+05
 9.9318707E-01  2.1496348E+05
 1.0012233E+00  2.1403903E+05
 1.0092596E+00  2.1492820E+05
 1.0172958E+00  2.1491688E+05
 1.0253321E+00  2.1591589E+05
 1.0333683E+00  2.1700592E+05
 1.0414046E+00  2.1546614E+05
 1.0494409E+00  2.1450991E+05
 1.0574771E+00  2.1437678E+05
 1.0655135E+00  2.1507970E+05
 1.0735497E+00  2.1562580E+05
 1.0815860E+00  2.1554827E+05
 1.0896223E+00  2.1623989E+05
 1.0976585E+00  2.1456147E+05
 1.1056948E+00  2.1460053E+05
 1.1137310E+00  2.1426680E+05
 1.1217673E+00  2.1497998E+05
 1.1298035E+00  2.1399417E+05
 1.1378398E+00  2.1350491E+05
 1.1458760E+00  2.1423838E+05
 1.1539123E+00  2.1312412E+05
 1.1619487E+00  2.1509000E+05
 1.1699849E+00  2.1566911E+05
 1.1780212E+00  2.1455700E+05
 1.1860574E+00  2.1300636E+05
 1.1940937E+00  2.1503017E+05
 1.2021300E+00  2.1507853E+05
 1.2101662E+00  2.1615780E+05
 1.2182025E+00  2.1451377E+05
 1.2262387E+00  2.1493802E+05
 1.2342750E+00  2.1513653E+05
 1.2423114E+00  2.1439022E+05
 1.2503476E+00  2.1399559E+05
 1.2583839E+00  2.1364720E+05
 1.2664201E+00  2.1494759E+05
 1.2744564E+00  2.1669362E+05
 1.2824926E+00  2.1506011E+05
 1.2905289E+00  2.1496627E+05
 1.2985651E+00  2.1462309E+05
 1.3066014E+00  2.1373023E+05
 1.3146377E+00  2.1402252E+05
 1.3226740E+00  2.1323938E+05
 1.3307103E+00  2.1230948E+05
 1.3387465E+00  2.1283220E+05
 1.3467828E+00  2.1204686E+05
 1.3548191E+00  2.1362247E+05
 1.3628553E+00  2.1245475E+05
 1.3708916E+00  2.1195892E+05
 1.3789278E+00  2.1175112E+05
 1.3869641E+00  2.1224516E+05
 1.3950003E+00  2.1203314E+05
 1.4030367E+00  2.1149198E+05
 1.4110730E+00  2.1269247E+05
 1.4191092E+00  2.1468005E+05
 1.4271455E+00  2.1360705E+05
 1.4351817E+00  2.1285594E+05
 1.4432180E+00  2.1381780E+05
 1.4512542E+00  2.1230414E+05
 1.4592905E+00  2.1319305E+05
 1.4673268E+00  2.1411339E+05
 1.4753631E+00  2.1487541E+05
 1.4833994E+00  2.1373614E+05
 1.4914356E+00  2.1317830E+05
 1.4994719E+00  2.1346920E+05
 1.5075082E+00  2.1288284E+05
 1.5155444E+00  2.1365462E+05
 1.5235807E+00  2.1415514E+05
 1.5316169E+00  2.1312988E+05
 1.5396532E+00  2.1185014E+05
 1.5476894E+00  2.1310509E+05
 1.5557258E+00  2.1395361E+05
 1.5637621E+00  2.1322506E+05
 1.5717983E+00  2.1146503E+05
 1.5798346E+00  2.1252994E+05
 1.5878708E+00  2.1201878E+05
 1.5959071E+00  2.1212478E+05
 1.6039433E+00  2.1152886E+05
 1.6119796E+00  2.1180630E+05
 1.6200159E+00  2.1210338E+05
 1.6280521E+00  2.1141836E+05
 1.6360885E+00  2.1230828E+05
 1.6441247E+00  2.1294775E+05
 1.6521610E+00  2.1166702E+05
 1.6601973E+00  2.1061511E+05
 1.6682335E+00  2.1178152E+05
 1.6762698E+00  2.1114416E+05
 1.6843060E+00  2.1146400E+05
 1.6923423E+00  2.1190606E+05
 1.7003785E+00  2.1185741E+05
 1.7084148E+00  2.1171431E+05
 1.7164512E+00  2.1176577E+05
 1.7244874E+00  2.1194962E+05
 1.7325237E+00  2.1118461E+05
 1.7405599E+00  2.1100870E+05
 1.7485962E+00  2.1170623E+05
 1.7566324E+00  2.1115872E+05
 1.7646687E+00  2.1158355E+05
 1.7727050E+00  2.1201119E+05
 1.7807412E+00  2.1141052E+05
 1.7887775E+00  2.1108520E+05
 1.7968138E+00  2.1045195E+05
 1.8048501E+00  2.1099791E+05
 1.8128864E+00  2.1024750E+05
 1.8209226E+00  2.1021434E+05
 1.8289589E+00  2.1011559E+05
 1.8369951E+00  2.0963302E+05
 1.8450314E+00  2.0977995E+05
 1.8530676E+00  2.0939802E+05
 1.8611039E+00  2.1033927E+05
 1.8691401E+00  2.0989522E+05
 1.8771765E+00  2.0908428E+05
 1.8852128E+00  2.0901431E+05
 1.8932490E+00  2.0942216E+05
 1.9012853E+00  2.1001344E+05
 1.9093215E+00  2.0892091E+05
 1.9173578E+00  2.0934019E+05
 1.9253941E+00  2.1014705E+05
 1.9334303E+00  2.1049505E+05
 1.9414666E+00  2.0982072E+05
 1.9495029E+00  2.1026527E+05
 1.9575392E+00  2.1058902E+05
 1.9655755E+00  2.1182958E+05
 1.9736117E+00  2.1275698E+05
 1.9816480E+00  2.1074058E+05
 1.9896842E+00  2.0942777E+05
 1.9977205E+00  2.1196942E+05
 2.0057569E+00  2.1320370E+05
 2.0137930E+00  2.1327781E+05
 2.0218294E+00  2.1213364E+05
 2.0298657E+00  2.1301239E+05
 2.0379019E+00  2.1304027E+05
 2.0459383E+00  2.1277472E+05
 2.0539744E+00  2.1321822E+05
 2.0620108E+00  2.1312511E+05
 2.0700469E+00  2.1341744E+05
 2.0780833E+00  2.1224864E+05
 2.0861194E+00  2.1212758E+05
 2.0941558E+00  2.1247850E+05
 2.1021919E+00  2.1287517E+05
 2.1102283E+00  2.1210728E+05
 2.1182647E+00  2.1330586E+05
 2.1263008E+00  2.1128164E+05
 2.1343369E+00  2.1241289E+05
 2.1423733E+00  2.1301194E+05
 2.1504097E+00  2.1243462E+05
 2.1584458E+00  2.1301959E+05
 2.1664822E+00  2.1342422E+05
 2.1745183E+00  2.1302062E+05
 2.1825547E+00  2.1270680E+05
 2.1905909E+00  2.1433256E+05
 2.1986272E+00  2.1384197E+05
 2.2066634E+00  2.1382819E+05
 2.2146997E+00  2.1401538E+05
 2.2227359E+00  2.1255325E+05
 2.2307723E+00  2.1299570E+05
 2.2388086E+00  2.1284377E+05
 2.2468448E+00  2.1241828E+05
 2.2548811E+00  2.1297442E+05
 2.2629173E+00  2.1340722E+05
 2.2709537E+00  2.1192497E+05
 2.2789898E+00  2.1292222E+05
 2.2870262E+00  2.1321472E+05
 2.2950623E+00  2.1327277E+05
 2.3030987E+00  2.1135195E+05
