 1.3330637E-01  4.6433716E+05
 1.4134264E-01  4.4447444E+05
 1.4937891E-01  4.4419169E+05
 1.5741518E-01  4.3246638E+05
 1.6545145E-01  4.3440138E+05
 1.7348772E-01  4.3290044E+05
 1.8152398E-01  4.2654928E+05
 1.8956025E-01  4.3749594E+05
 1.9759652E-01  4.3517522E+05
 2.0563278E-01  4.2929844E+05
 2.1366906E-01  4.3336450E+05
 2.2170532E-01  4.3627459E+05
 2.2974159E-01  4.4435894E+05
 2.3777786E-01  4.5187397E+05
 2.4581413E-01  4.5593153E+05
 2.5385040E-01  4.6524741E+05
 2.6188666E-01  4.6480206E+05
 2.6992291E-01  4.8731150E+05
 2.7795920E-01  5.0830791E+05
 2.8599548E-01  5.1120109E+05
 2.9403174E-01  5.1834647E+05
 3.0206800E-01  5.3993975E+05
 3.1010425E-01  5.6504044E+05
 3.1814054E-01  5.7798756E+05
 3.2617682E-01  6.0011612E+05
 3.3421308E-01  6.3124694E+05
 3.4224933E-01  6.6133738E+05
 3.5028559E-01  6.9759362E+05
 3.5832188E-01  7.3220775E+05
 3.6635816E-01  7.7100406E+05
 3.7439442E-01  8.2741412E+05
 3.8243067E-01  8.8301550E+05
 3.9046693E-01  9.3112119E+05
 3.9850324E-01  9.7919519E+05
 4.0653950E-01  1.0437075E+06
 4.1457576E-01  1.1100779E+06
 4.2261201E-01  1.1636328E+06
 4.3064827E-01  1.2223100E+06
 4.3868458E-01  1.2800759E+06
 4.4672084E-01  1.3363044E+06
 4.5475709E-01  1.3804991E+06
 4.6279335E-01  1.4142750E+06
 4.7082961E-01  1.4454566E+06
 4.7886592E-01  1.4679874E+06
 4.8690218E-01  1.4899044E+06
 4.9493843E-01  1.5099725E+06
 5.0297469E-01  1.5221321E+06
 5.1101094E-01  1.5150866E+06
 5.1904726E-01  1.5033022E+06
 5.2708352E-01  1.5023654E+06
 5.3511977E-01  1.5036650E+06
 5.4315603E-01  1.4785241E+06
 5.5119228E-01  1.4709352E+06
 5.5922860E-01  1.4650604E+06
 5.6726485E-01  1.4475331E+06
 5.7530111E-01  1.4346790E+06
 5.8333737E-01  1.4236128E+06
 5.9137362E-01  1.4198042E+06
 5.9940994E-01  1.4146659E+06
 6.0744619E-01  1.4067236E+06
 6.1548245E-01  1.3902098E+06
 6.2351871E-01  1.3811006E+06
 6.3155502E-01  1.3667565E+06
 6.3959128E-01  1.3720188E+06
 6.4762753E-01  1.3790148E+06
 6.5566379E-01  1.3723799E+06
 6.6370010E-01  1.3673138E+06
 6.7173636E-01  1.3636730E+06
 6.7977262E-01  1.3662908E+06
 6.8780887E-01  1.3643641E+06
 6.9584513E-01  1.3661041E+06
 7.0388144E-01  1.3707382E+06
 7.1191770E-01  1.3707049E+06
 7.1995395E-01  1.3837259E+06
 7.2799021E-01  1.3897294E+06
 7.3602647E-01  1.3995445E+06
 7.4406278E-01  1.4066604E+06
 7.5209904E-01  1.4105558E+06
 7.6013529E-01  1.4151240E+06
 7.6817155E-01  1.4231571E+06
 7.7620780E-01  1.4294251E+06
 7.8424412E-01  1.4435682E+06
 7.9228038E-01  1.4442595E+06
 8.0031663E-01  1.4562672E+06
 8.0835289E-01  1.4711462E+06
 8.1638914E-01  1.4797645E+06
 8.2442546E-01  1.4861592E+06
